restaurant_name,user_name,age_gender,usage_count,date,purpose,overall_score,plan_score,atmosphere_score,food_score,cost_performance_score,service_score,plan_menu,comment_food_drink,comment_atmosphere_service,comment_reactions
ザ・ロビーラウンジ,いあさん,20代前半（女）,2名,2024/12/23,女子会,4.4,4,5,5,4,4,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+カフェフリー(12/1～12/25),セイボリーが特に上品で、美味しく頂きました。紅茶の種類も豊富で色々な味を堪能させて頂きました。,声をかけずとも写真を撮ってくださったり、笑顔が多い方がかなり居て、とても気持ちよく過ごせました。,とても気に入っていました。特にスコーンの味の種類の多さも気に入ってました。
ザ・ロビーラウンジ,ハリーさん,20代後半（女）,2名,2024/12/24,女子会,5.0,5,5,5,5,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+カフェフリー(12/1～12/25),セイボリーもスイーツも、紅茶もどれも美味しくてまた伺いたいと思いました。,クリスマスの雰囲気を存分に楽しめてラグジュアリーなひと時を過ごすことができました。,とても満足していました。また一緒に行こうと約束しました。ありがとうございました。
ザ・ロビーラウンジ,なおさん,50代後半（女）,3名,2024/12/23,家族との食事,5.0,5,5,5,5,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+カフェフリー(12/1～12/25),家族で利用しました。とても喜んで頂けました。食事も美味しかったしドリンクも普段飲めない珍しいドリンクがあり良かったです。,とても天気が良く眺めも良かった。雰囲気も良かったです。1番はじの席を案内されましたが窓際だったので良かった。,Unknown
ザ・ロビーラウンジ,みかんさん,50代後半（女）,3名,2024/12/13,女子会,4.2,5,4,5,3,4,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+カフェフリー(12/1～12/25),１つ１つが凝っていてどれもびっくりするほど美味しくて可愛いです。私が今まで行ったアフタヌーンティーの中でトップクラスです。量は少なめなのでシニア世代でもオッケーです,さすがシャングリラスタッフさん、皆さま優しく丁寧なサービスをして下さいました。１つだけ飲み物来るのが遅いです。飲み物きたら次を頼んだ方が良いくらいでした。,とっても美味しいけど量が少ない時言ってました東京駅からすぐなのはとても便利です
ザ・ロビーラウンジ,み。さん,20代後半（女）,2名,2024/12/15,女子会,4.6,5,5,5,3,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+カフェフリー(12/1～12/25),セイボリーもスイーツも美味しかったです。ズワイガニなどが使われていて高級感と品がありました。紅茶も香り高く、沢山飲んでしまいました。,落ち着いた雰囲気で、ピアノとサックスの演奏も素敵でした。お昼過ぎの時間帯に利用しましたが、日が落ちてくると更に大人な雰囲気です。,いつも一緒にアフタヌーンティーを利用する友達も満足気な様子でした。
ザ・ロビーラウンジ,ともちんさん,30代前半（女）,2名,2024/12/03,友人・知人との食事,4.8,5,5,5,4,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+カフェフリー(12/1～12/25),クリスマスアフタヌーンティーが始まったので予約しました！前日でも予約がとれてありがたかったです！食事の量や質に対して少しお値段高め。クリスマス限定紅茶はクリスマスらしく可愛い名前で味も美味しかったです！,サンタさんやツリーの装飾がクリスマスらしくすごく可愛かったです！時間で入れ替え制なので時間まで入れず、2時間キッパリで出ないといけません。もう少しゆっくりしたかったなぁ、、、。,クリスマスアフタヌーンティーに行きたかったみたいなので、クリスマスの雰囲気が充分味わえて楽しかったみたいです！
ザ・ロビーラウンジ,みぃさん,40代後半（女）,2名,2024/12/01,友人・知人との食事,4.4,5,5,4,4,4,【販売終了】【オータムアフタヌーンティー】+カフェフリー(11/1～11/30),季節のドリンクがスパイシーで美味しかったです。スコーンにクロテッドクリームがついていたら良かったです。,大人な雰囲気でした。夕方が外の景色と店内のライトで綺麗でした。,美味しかったと言っていました。スコーンなど時間が足りず残してしまったのが残念とのこと。
ザ・ロビーラウンジ,ツーヤさん,40代前半（女）,3名,2024/11/26,女子会,3.8,3,5,3,3,5,【販売終了】【オータムアフタヌーンティー】+カフェフリー(11/1～11/30),甘いものとしょっぱいもののバランスは良かったですが、お値段の割には少し量が物足りなかったです。スコーンがもう少し出来立てだと嬉しかったです。ドリンクは種類も豊富でオリジナルのものも多く楽しめました。,皆さんとても温かい接客で、ドリンクのお代わりもお願いしやすく良かったです。,お店の雰囲気が素敵なのと、スイーツが見た目にも可愛らしく好評でした。
ニューヨーク ラウンジ,M＊さん,40代前半（女）,2名,2024/12/28,女子会,3.8,4,4,4,3,4,【販売終了】ホワイトフェスティブアフタヌーンティー12/26～1/8+乾杯酒＆カフェフリー(12/26～1/8),スイーツだけでなくセイボリーも種類が豊富でとても美味しかったです。,お洒落な雰囲気で席も広く、ゆったりと過ごすことができました。,満足しており、またクリスマスやハロウィン等のイベントの際に利用したいと話していました。
ニューヨーク ラウンジ,こといさん,20代前半（女）,2名,2024/12/31,女子会,5.0,5,5,5,5,5,【販売終了】【Xmas2024】ホワイトフェスティブアフタヌーンティー+乾杯酒＆カフェフリー+ハーマンテディーベア,真っ白のスイーツがたくさんならんでいて、どれをとっても見た目・味ともにすばらしかったです。特にセイボリーのクオリティは高かったです。フレンチプレスコーヒーは毎回頼んでいます。,ソファがそれぞれ違ったデザインでしたが、どこに通されてもハズレがないおしゃれな空間でした。ラグジュアリーな雰囲気がとてもよかったです。,友人は来店がはじめてでお店の雰囲気やサービスに満足していました。
ニューヨーク ラウンジ,チヤリーナさん,30代前半（女）,2名,2024/12/21,女子会,5.0,5,5,5,5,5,【販売終了】【Xmas2024】ホワイトフェスティブアフタヌーンティー+乾杯酒＆カフェフリー,ドリンクの種類も多くてまんぞくでした！！！アフタヌーンティーもおいしかった！,店内の雰囲気はとってもよかったです。店員さんも優しい人もいたけどすこし怖い人もいた！,雰囲気はよきですが、友達もこわい店員さんいたねとはなしてました！
ニューヨーク ラウンジ,?さん,10代（女）,2名,2024/12/20,女子会,4.6,5,5,5,4,4,【販売終了】【Xmas2024】ホワイトフェスティブアフタヌーンティー+乾杯酒＆カフェフリー,セイボリーもスイーツもどれも美味しくとても満足でした。特にスペシャルディッシュが美味しかったです,お店の雰囲気もとてもよかったです。しかし、茶色の大理石のようなテーブルを予約前に見ていたのですが違うテーブルの席もあることを知らなかったので少し残念でした。,プランもとても良いと言っていましたが、先程書いたように大理石のテーブルではなかったのが少し残念だと話していました。
ニューヨーク ラウンジ,ミチコさん,40代後半（女）,3名,2024/12/21,女子会,4.8,5,5,5,4,5,【販売終了】【Xmas2024】ホワイトフェスティブアフタヌーンティー+乾杯酒＆カフェフリー,全て白で統一された料理とても美しかったです白ばかりで飽きるかなと思っていましたがそんなことはなく、どれも美味しかったですロールケーキやパリブレストなどは生地とクリームのバランスが良く感動する美味しさでした,クリスマス仕様の店内は華やかで素敵でした各テーブルにかわいいベアがいて、スタッフさんが写真撮影の声がけをしてくれました混んでいたのでドリンクの提供は遅めでしたが、教育が行き届いた感じの若いスタッフさんたちがテキパキ気持ち良く接客してくれました,ディナーで伺ったので外からイルミネーションが美しく、店内は落ち着いた空間でゆったり過ごせて、とても楽しんでくれていました
ニューヨーク ラウンジ,姫さん,30代後半（女）,2名,2024/12/27,女子会,4.8,5,5,5,4,5,【販売終了】【Xmas2024】ホワイトフェスティブアフタヌーンティー+乾杯スパークリング＆2時間飲み放題(18:00～),ドリンクの種類はお酒もお茶もたくさんあり楽しめました！友人はハイボールを楽しんで飲んでました！,雰囲気はゆったり座れるソファーを案内していただきゆっくり過ごせました。サービスも常に気にかけてくださりたくさん飲み物も頼みました。お酒飲める人は楽しいと思います！,お酒の種類もそうですし、ノンアルのワインも気に入っていました。友人がホワイトチョコが大好きで、このアフタヌーンティーに行きたくてここに来ましたが大満足してました！
ニューヨーク ラウンジ,るうさん,10代（女）,2名,2024/12/16,女子会,5.0,5,5,5,5,5,【販売終了】【Xmas2024】ホワイトフェスティブアフタヌーンティー+乾杯酒＆カフェフリー,ホワイトチョコがベースのスイーツが多かった気がします、どれも美味しいくてとても幸せな気持ちになりました.わたしはレアチーズケーキ(？)とマカロンがとても好みでした.,ウェイターの方やお店の雰囲気もとても良かったです.お料理の説明などとても丁寧でした.,ホワイト系のアフターヌーンティーがお互いに好みでかなり時間をかけて選んだのですが、とても喜ばれていたのでわたしも嬉しかったです.
ニューヨーク ラウンジ,ヒナリーナさん,30代前半（女）,2名,2024/12/02,家族との食事,5.0,5,5,5,5,5,【販売終了】【Xmas2024】ホワイトフェスティブアフタヌーンティー+乾杯酒＆カフェフリー+魅惑のポテト,白を基調としていてクリスマスを満喫できるプランです。ホワイトチョコか多めで、他のアフタヌーンティーより全体的に甘めなので、スイーツ大好きな人におすすめです！特にスペシャルメニューのパリブレストがパリパリで美味しかったです！,久しぶりに伺いましたが、店内が華やかかつ上品です。ゴテゴテしてない装飾にセンスを感じます。席はどの席も見た感じソファ席で広々です。,Unknown
ニューヨーク ラウンジ,みつみょんさん,60代前半（女）,2名,2024/11/30,家族の誕生日,5.0,5,5,5,5,5,【販売終了】【Xmas2024】ホワイトフェスティブアフタヌーンティー+乾杯酒＆カフェフリー＆季節限定茶葉,とっても可愛くて美味しいアフヌンでした。娘のお誕生日と書いたらサプライズでバースデープレートを持ってきてくださり、それがまたクオリティ高く嬉しかったです。,くまちゃんがどの席にも置いてあったのが嬉しかったです。どの席も可愛かったのがよかった。,Unknown
ニューヨーク ラウンジ,ぽむりんさん,50代前半（女）,2名,2024/11/19,女子会,4.2,5,4,4,5,3,【販売終了】【Xmas2024】ホワイトフェスティブアフタヌーンティー+乾杯酒＆カフェフリー+魅惑のポテト,種類がとても豊富で、どれにしようか迷いました。ポット提供で、量が多くないのがおすすめ。色々楽しめるのが良かった,かわいいくまさんが、お出迎えしてくれました。おみせの雰囲気がとても良く、席も広くほかの席との間隔もあるので、周りを気にしないで過ごせました。,お店の雰囲気も料理も美味しくて、喜んでました。大満足でした。ドリンクが2回言わないと通らなかったり、ボンボンチョコが紹介されている画だと5本あるのが、1人1本ずつは寂しいと感じたようです。
和風ダイニング＆バー　FUGA（風雅）（フウガ）,めでたいさん,50代前半（女）,2名,2024/12/16,女子会,5.0,5,5,5,5,5,【和風アフタヌーンティー】季節のお食事や甘味を堪能+ティーフリーフロー(2名用),アフヌンは沢山していますが　和の食事＆スィーツは始めてでした。食事は品の良い味で　スィーツも甘すぎず　何より手をつけるのがもったいないくらいの品々に　日本に生まれて良かったと痛感。最高の味と見栄えとロケーション　今後絶対にリピートさせて頂きます。,最上階のロケーション　他のお客様が気にならない席の配置料理人が見える和のテイスト。居心地が良すぎて長居してしまいそうです。,仕事の疲れが一気に飛んだと最高の笑顔を見せてくれました。お値段以上の優雅な時間が過ごせます。
和風ダイニング＆バー　FUGA（風雅）（フウガ）,はなたろうさん,50代前半（女）,2名,2024/12/16,家族との食事,2.6,3,3,3,2,2,【販売終了】【クリスマス2024】Christmas Afternoon Tea ～Jewely Box～+カフェフリー(ご褒美セール・平日),アフタヌーンティーのセットなのに、ドリンクメニューの紅茶はテーブルに備え付きのポーションのコーヒーミルクでした。ミルクティー向きのアッサムやブレンドはありませんでした。カプチーノは美味しかったです甘い物と塩っぱい物のバランスは良かったですが、カナッペは食べづらくサンドウィッチのが良かったです,予約少し前に到着しましたが、お待ち下さいと暫く待たされて時間を過ぎてから席に通されました。店内は混雑した様子はなく人手不足なのか、待たされた事でちょっと白けてしまって大事な人との食事には利用できないなと感じました。席からの見晴らしは良かったです,Unknown
和風ダイニング＆バー　FUGA（風雅）（フウガ）,ノリコさん,50代前半（女）,2名,2024/12/14,女子会,3.6,4,4,5,3,2,【販売終了】【和風アフタヌーンティー】季節のお食事や甘味を堪能+乾杯ドリンク＆2.5時間ティーフリーフロー(ご褒美セール),ランチのデザート多めみたいな感じで食べやすく、どれも美味しかったです。通常のアフタヌーンティーとは違うので、たまにはこういうのもいいと思います。,眺めもよく、ゆったりと座れて、他のお客さんも気にならないです。ただ、従業員が足りないのか、スタッフに余裕がない感じ。言葉は丁寧ですが、ベルトコンベアに乗った商品の気分で、お店を出た感じでした。,料理には満足していましたが、スタッフの対応には苦笑いしていました。
和風ダイニング＆バー　FUGA（風雅）（フウガ）,まいさん,20代前半（女）,2名,2024/12/11,女子会,5.0,5,5,5,5,5,【販売終了】【クリスマス2024】Christmas Afternoon Tea ～Jewely Box～+カフェフリー(平日),少食のため多く感じましたが、最後まで食べ切れるほど美味しかったです。,お茶の注文で待つことがなくスムーズでした。窓際でゴジラとスカイツリーが見えました。,カフェフリーが嬉しいと言っていました。味も美味しく見た目も綺麗で喜んでいました。
和風ダイニング＆バー　FUGA（風雅）（フウガ）,みみさん,40代前半（女）,2名,2024/12/12,女子会,4.0,5,3,4,5,3,【販売終了】【クリスマス2024】Christmas Afternoon Tea ～Jewely Box～+カフェフリー(ご褒美セール・平日),お料理の見た目がとにかく良くてかわいかったです！量も多くて食べきれないくらいでした。セイボリーも多めでよかった。乾杯ドリンクがスパイシーで不思議な味でした。ドリンクは飲みたかった抹茶ラテが品切れで、普通のお茶とかコーヒーしかなくて残念でした。抹茶もありましたがティーバックかな？という普通の緑茶の味でした。,席は普通のホテルのレストランという雰囲気でしたが窓からの眺めはスカイツリーや東京タワーが見えたりして良かったです。ドリンクのおかわり聞きに来てくれたりは一切なかったので、サービスは最低限という印象です。,眺めがとてもいいと言っていました。りょうりも満足だったようです。
和風ダイニング＆バー　FUGA（風雅）（フウガ）,はっぴたんさん,50代後半（女）,2名,2024/12/12,女子会,4.4,5,4,4,5,4,【和風アフタヌーンティー】季節のお食事や甘味を堪能+ティーフリーフロー(2名用),お食事は見た目も味もとても良く、楽しく美味しくいただきました。ドリンクもフリーで種類はそこまでありませんが充分な内容でした。,席は窓際で25階なので景色も良く、景色も楽しめましたし、コートを掛けるハンガーも席から近くにあり、荷物なども置けてゆったり座れて、冬のコートなど通常は近くに置けないことが多いので安心して食べることが出来ました,紅茶が好きな方でしたので、コーヒーより紅茶のf種類が豊富で、お食事もデザートもバランス良く出てきて、どても気に入ってました！もちろん完食されてました
和風ダイニング＆バー　FUGA（風雅）（フウガ）,Sakiさん,20代前半（女）,2名,2024/12/17,友人・知人との食事,4.2,4,4,5,3,5,【販売終了】【クリスマス2024】Christmas Afternoon Tea ～Jewely Box～+カフェフリー(平日),どれも可愛いくてとても美味しかったです。パフェがかなり甘かったです。,雰囲気もよく、店員さんも丁寧で素敵でした。サービスも良かったです。,とても楽しそうでした。美味しかったとのことで良かったです。こちらのお店にして正解でした。
和風ダイニング＆バー　FUGA（風雅）（フウガ）,おちみさん,30代後半（男）,2名,2024/12/15,女子会,4.8,5,5,5,4,5,【和風アフタヌーンティー】季節のお食事や甘味を堪能+ティーフリーフロー(2名用),抹茶ラテなど他ではなかなか見かけないドリンクが魅力的でした。お食事やスイーツも一つ一つ丁寧に作られていて、見た目も味も楽しめました。アフタヌーンティーはよく行きますが、和風がテーマなのは中々見かけないのでわくわくしました。,高層階で眺めも良く、ホテルのレストランで優雅な気分が味わえました。迷ってたどり着けず、30分近くも遅刻したのに、席についてからお時間開始しますと言ってくださって、配慮に感激しました。先着クーポンが使えたおかげで行けました笑！,とても喜んでくれました！和風アフタヌーンティーと抹茶ラテ付きという珍しいプランにテンション上がってました。近所だけど知らなかった、ご飯も食べに来たいなと言っていました。
和風ダイニング＆バー　FUGA（風雅）（フウガ）,kuniさん,60代後半（女）,2名,2024/12/14,家族との食事,4.6,5,4,5,5,4,【和風アフタヌーンティー】季節のお食事や甘味を堪能+ティーフリーフロー(2名用),飲み物は緑茶やほうじ茶なども多くあり、和風を楽しめました。ひとつひとつのお料理がとてもかわいらしくて、盛り付けも美しかったです。,窓際のお席だったのですが、天気もよかったので、景色を楽しめました。(ゴジラをこの位置から眺めたことがなかったので),Unknown
和風ダイニング＆バー　FUGA（風雅）（フウガ）,かあやさん,20代前半（女）,2名,2024/12/10,女子会,4.4,5,5,4,4,4,【販売終了】【クリスマス2024】Christmas Afternoon Tea ～Jewely Box～+カフェフリー(平日),ウェルカムドリンクがあり、ノンアルコールとのことで美味しくいただけました。,落ち着いた雰囲気のところでした。高層の建物ということもあり、眺めはよかったです。,満足していました。特にティアラの形をしたチョコレートを気に入っていました。
スカイラウンジ オーロラ,shocoさん,30代後半（女）,2名,2024/12/31,女子会,3.0,3,3,3,3,3,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+乾杯スパークリングワイン(12月・平日14:00入店・窓席確約),お茶の種類が豊富で沢山いただきました、美味しかったです。食事＆スイーツのメニューは期待値レベルでした。,予約時間までエレベーターホールで待つのですが大変混雑しており、トイレも椅子も無い狭い空間で、なんだか折角京王プラザに来たのにコスパの重視のお店に並んでいる気分になり残念でした。２名席はあまりゆったりという感じではなく、並びの席＆密着しているのでカップル向き？という感じがしてしまいました。,３時間滞在でき、沢山おしゃべりもできてよかったです。一緒に行った方は、窓際すぎてちょっと怖いと言ってました。
スカイラウンジ オーロラ,ウウウさん,20代後半（男）,2名,2024/12/24,いつものデート,5.0,5,5,5,5,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+ロクシタンギフト(12月・平日14:00入店・窓席確約),今回はクリスマスシーズン限定のアフタヌーンティーのプランを予約しました。3時間制飲み放題付きのプランで、3段のお皿にどれも美味しいスイーツが最高でした。また、飲み放題のため、ホテルレストランの紅茶や日本茶、コーヒー、ハーブティーなどをかなりお得にたくさん味わうことができました。,窓側確約をすることができ、新宿の街並みやスカイツリーを目の前に見ながら食事をすることができ、本当に最高です。お店も高級感溢れる内装で、スタッフの方々も素晴らしい対応でした。14時から3時間なので、快晴の空から、夕焼け、ビル夜景と様々な景色を見ることができました。,料理も美味しく、紅茶が飲み放題で様々な味を楽しめるのがよかったそうです。ただ、甘いものが多いため、味に飽きるとも言っていましたが、トータルではパーフェクトです。
スカイラウンジ オーロラ,エレアさん,30代後半（女）,2名,2024/12/26,結婚記念日,4.6,4,4,5,5,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+乾杯スパークリングワイン(12/20～12/25限定),可愛らしい見た目のクリスマススイーツ達でした。一口サイズのビーフシチュー、冷めていても美味しかったです。チキンもサイズ以上に食べ応えあり好きでした。ドリンクは種類豊富でびっくり、もっと色々試したかったけど時間が足りなかったです。全て美味しかったです。ティーカップに入った状態で来るのでちょうどよい一杯の量でした。クリスマスラテやベリーショコラなど、期間限定の物も嬉しかったです。,眺望のよい窓際の席で新宿を一望できました。スカイツリーもよく見えます。店内は落ち着きのある雰囲気。スタッフさんは皆様丁寧でした。ホテルなので外国の方も多い印象でしたが、ペラペラと英語対応していてさすがだなと思いました。,3時間いれるのが嬉しかったようです。ドリンクも種類豊富で喜んでいました、特にアイスティーのピュアブラックが美味しかったようでそればっかり飲んでいました。レアチーズケーキのキャンドル仕立てが１番好みのスイーツのようでした。また来たいねと言ってます。
スカイラウンジ オーロラ,sacさん,40代後半（女）,3名,2024/12/24,女子会,5.0,5,5,5,5,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+乾杯スパークリングワイン(12月・平日14:00入店・窓席確約),食事はどれも美味しく適量で、ドリンクメニューが豊富で楽しめました。後からいただいたスコーンが特に美味しかったです。,予想以上に高級感があり、窓からの景色が素晴らしかったです。席はゆったりしていてくつろげました。,美味しい食事と共に3時間ゆっくり過ごせたので、十分おしゃべりもでき、満足してもらえたようです。
スカイラウンジ オーロラ,まるさん,40代後半（女）,2名,2024/12/24,友人・知人の誕生日,5.0,5,5,5,5,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+乾杯スパークリングワイン(12/20～12/25限定),フリードリンクだったので、３時間ゆっくり飲みながら時間を過ごせました。食事は少ないかなあと思いましたが、食べていくと、多かったと言う印象でした。,店内は清潔感があり、スタッフの方はどなたも感じよくゆっくり過ごせます。左右の感覚も程よく気にならない感じでした。,カウンターの席で開放感があり、とても喜んでいました。家族や友達にもおすすめしたいと、言っていました。
スカイラウンジ オーロラ,クーレディさん,60代前半（女）,2名,2024/12/20,その他,4.4,4,5,4,4,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+ロクシタンギフト(12月・平日14:00入店・窓席確約),45階の窓際でしたので眺望も良かったです。快晴でしたが窓際席に陽がさす事は無かったです。椅子は布張りに背中にクッションがあってゆったり座り心地よく3時間があっという間でした。食べ盛りの高校生の娘がお腹を空かせて行ってもお腹いっぱいになります。暖かいスープやビーフシチューがありスイーツばかりでは無いので良かったです。また是非伺いたいです！,化粧室がレストラン内にあり外まで出なくて良いのでありがたかったです。,Unknown
スカイラウンジ オーロラ,のり28さん,40代後半（女）,2名,2024/12/18,忘新年会,5.0,5,5,5,5,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+乾杯スパークリングワイン(12月・平日14:00入店・窓席確約),ドリンクの種類が多くカフェインレスの物も数種類ありメニューで分かりやすく記載されていて良かったですアレルギー、苦手食材など予め伝え済みでしたが当日も再度細かく確認し食べれる食材に変えてくれたり味、見た目共にとても満足でした。,窓席を予約し当日の天気も晴天で良く新宿の風景を遠くの景色を存分に楽しめましたお店の雰囲気も人は多いのですが騒がしさは無くウェイターの方々はどの方も丁寧で料理の説明も対応もとても良かったです,Unknown
スカイラウンジ オーロラ,ゆみぼんさん,30代後半（女）,2名,2024/12/23,友人・知人との食事,5.0,5,5,5,5,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+乾杯スパークリングワイン(12/2～12/19・12/26～12/31限定),クリスマス限定のドリンクが飲めて楽しかったです。食事もサラダやビーフシチューもあって楽しかったです。,45階の景色が最高でした。ちょっとドリンクが来るタイミングが遅かったことがあったのですが、それでも楽しめました。,今回このホテルを選んでくれた方で、とても楽しそうにしいたし喜んでいました。
スカイラウンジ オーロラ,れなぴさん,30代前半（女）,2名,2024/12/15,女子会,4.8,5,5,4,5,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+乾杯スパークリングワイン(12/2～12/19・12/26～12/31限定),食事のバランスがとてもよかったです。パッと見少なく感じましたが、ドリンクもいただくとちょうどよかったです。また他店だとはじめにスコーンが出てくるところが多いのですが、こちらは最後に出てきたので序盤にスコーンでお腹がいっぱいになってしまうことがなくよかったです。ドリンクもデカフェのメニューが何種類もありました。カフェオレとカフェラテがあったのでティーよりコーヒー派の私でも楽しめました。,15時からのプランでしたが、お昼の様子から徐々に西日が差し、夕暮れ?夜景まで景色をとても堪能できました。西日が強いと嫌だなと思っていましたが、正面から差すわけではなかったので眩しいということもありませんでした。この日は満月だったので月の光も素敵でした。お店の方もドリンクメニューを見ていると声をかけてくださったり、ドリンクの提供が遅れているとすぐに確認して持ってきてくださいました。あとお会計時に個別会計に対応していただきとても助かりました。現金、カード、QRコード決済など多様な支払い方法が可能だったのも嬉しかったです。,料理、ドリンク、景色、サービスともにとても感激していました。よく一緒にアフタヌーンティーに行きますが、2時間制のお店が多い中でこちらは3時間制のためゆっくり話せて嬉しかったそうです。また横並びの窓際の席に案内していただけたのでいつもと違った雰囲気で話せてよかったとのこと。
スカイラウンジ オーロラ,sallyさん,50代前半（女）,3名,2024/12/15,友人・知人との食事,5.0,5,5,5,5,5,【販売終了】【クリスマス2024】クリスマスアフタヌーンティー+乾杯スパークリングワイン(12月・平日14:00入店・窓席確約),クリスマスアフタヌーンでしたので、まず見た目が華やかで可愛かったです。今月のオススメドリンクのクリスマスラテが、とても美味しかったです。パウダーもみんな違うデコレーションにしてくれたので嬉しかったです。,予約時、窓側確約でしたので、45階から景色が素晴らしかったです。地上の銀杏もみることができました。平日でしたので、席から見える夜景もステキで、昼間から夜まで景色も楽しむことができました。,3時間ゆっくりと過ごせたので、とても楽しかったと言っていました。ウェルカムドリンクにひとくちスープ付きだったのも良かったと言っていました。
THE LOUNGE（ザ ラウンジ）,nakoさん,40代後半（女）,3名,2024/12/29,家族との食事,3.8,4,4,4,3,4,【ウィンターストロベリーアフタヌーンティー 】+シグネチャーティーエクスペリエンス(12/26～2/28・3部制),お茶はジャパニーズティーを中心に、アフターヌーンティーセットに合うチョイスがなされ、美味しくいただきました。,廊下に面しており、宿泊者も近くを横切るため、あまり落ち着きませんでした。,Unknown
THE LOUNGE（ザ ラウンジ）,TAKARINさん,50代前半（女）,2名,2024/12/31,家族との食事,4.2,5,5,5,3,3,【販売終了】【フェスティブ アフタヌーンティー】エレガントなスイーツなど+カフェおかわり自由(12/1～12/25・平日限定・13:30),スウィーツとセイボリー、ドリンク類、全てが丁寧に作られていてこだわりを感じました。特に焼き立てパイはサクサクで中に牛肉がたっぷり美味しくて印象に残りました。ホットワインやスパークリングワインの提供も嬉しかったです。スコーンは温めて提供して欲しかったです。,ホリデーシーズンで外国人の方も多く満席でした。メイン通路に面した席だったので宿泊やレストラン利用の方の行き来で落ち着かなかった。ドリンクのおかわりはこまめにオーダー取りに来て下さり色々な種類を楽しめました。,Unknown
THE LOUNGE（ザ ラウンジ）,maripeさん,40代前半（女）,2名,2024/12/23,女子会,5.0,5,5,5,5,5,【販売終了】【フェスティブ アフタヌーンティー】エレガントなスイーツなど+シグネチャーティーエクスペリエンス(12/1～12/25・3部制),どのお料理もとっても美味しかったです！クリスマスの雰囲気も味わえて楽しみました。,39階からの景色、最高でした。お天気もよくて、気持ちよかったです。周りの人も気にならない座席の配置、よかったです。,とても満足していました！他のところのアフタヌーンティーと違って、景色とお料理の両方を楽しめるのがよかったみたいです。
THE LOUNGE（ザ ラウンジ）,晴香さん,30代後半（女）,2名,2024/12/15,家族の誕生日,5.0,5,5,5,5,5,【販売終了】【フェスティブ アフタヌーンティー】エレガントなスイーツなど+シグネチャーティーエクスペリエンス(12/1～12/25・3部制),オリジナルブランド茶も多く、楽しめます。お料理に関しても、甘さ控えめで、美味しく楽しめました。,16時からのアフタヌーンティーだった為、夕日と富士山が見える景色で最高でした。,Unknown
THE LOUNGE（ザ ラウンジ）,ナナさん,50代前半（女）,2名,2024/12/17,家族との食事,5.0,5,5,5,5,5,【販売終了】【フェスティブ アフタヌーンティー】エレガントなスイーツなど+シグネチャーティーエクスペリエンス(12/1～12/25・3部制),安定にモクテルがとても美味しかったです。大人なクリスマスアフタヌーンティーでとても美味しかったです。途中で提供されたパイが絶品でした。,何度も利用していますが初めての半円ソファー席で、凄く寛げました。ゆったりとゆっくりとした時間が流れるここのラウンジが本当に好きです。スタッフの方も全員本当に感じ良くて大好きです。,Unknown
THE LOUNGE（ザ ラウンジ）,パンさん,30代前半（女）,2名,2024/12/14,女子会,3.8,5,3,5,3,3,【販売終了】【フェスティブ アフタヌーンティー】エレガントなスイーツなど+カフェおかわり自由(12/1～12/25・平日限定・13:30),スイーツとセイボリーのバランスもよく、お食事とドリンク共にクリスマス感満載で良かったです。,席の間がとても狭く、椅子を少し下げると後ろの方と頭をぶつけてしまいそうになった。,満足していました。メッセージカードのご配慮もありがとうございました。
THE LOUNGE（ザ ラウンジ）,うーちゃんさん,50代前半（女）,1名,2024/12/09,その他(1人での予約),4.6,5,5,5,3,5,【販売終了】【フェスティブ アフタヌーンティー】エレガントなスイーツなど+シグネチャーティーエクスペリエンス(12/1～12/25・3部制),セイボリーが美味しかったです。最後に出て来たほろほろ鳥のパイも美味しかったです。,39階なので景色がよく、遠くは富士山も見えて良かったです。飲み物のタイミングも良く、いろいろ楽しむことができました。,Unknown
THE LOUNGE（ザ ラウンジ）,しししさん,30代前半（女）,2名,2024/12/14,家族との食事,5.0,5,5,5,5,5,【販売終了】【フェスティブ アフタヌーンティー】エレガントなスイーツなど+シグネチャーティーエクスペリエンス(12/1～12/25・3部制),一番好きなアフタヌーンティーです。セイボリー、スイーツどちらも味がとにかく一位。お値段は高いですが、量が多いので本当にお腹いっぱいになります。,1歳の息子を連れて行きましたが、子供用の食器やキッズメニューも用意してくださり、子連れにも行き届いたサービス内容でした。息子が0歳の頃からこちらでアフタヌーンティーしていますが、毎回気持ちのいいサービスで家族でとてもいい時間を過ごせています。,Unknown
